"","emd","구분","대여소번호","대여소명","대여소.주소","거치대수","lat","lon","population","school","subway","culture","travel","han_river"
"495","방배4동","서초구","2228","뒷벌공원 옆","서울특별시 서초구 방배중앙로 131서초구 방배동 686-152",20,37.489586,126.986725,"24742",3,0,16,3,1892.86585298591
"496","방배4동","서초구","2227","방배열린문화센터 앞","서울특별시 서초구 서초대로 지하 103서초구 방배동 874-16",15,37.489052,126.992523,"24742",0,1,14,5,1977.01503177852
"497","방배4동","서초구","2230","이수역 4번 출구","서울특별시 동작구 사당로 지하 310서초구 방배동 2298",20,37.485828,126.982628,"24742",0,2,11,1,2267.40226613381
"498","방배4동","서초구","2283","그룹한빌딩옆","서울특별시 서초구 서초대로 62그룹한빌딩 옆",10,37.486526,126.989166,"24742",1,0,16,4,2234.40283977778
"499","방배4동","서초구","2271","내방역 8번출구 앞","서울특별시 서초구 방배로 162내방역 8번출구 앞",8,37.487865,126.994293,"24742",0,1,13,4,2135.96219352255
"500","방배본동","서초구","2265","이수고가차도 남단","서울특별시 서초구 동작대로 196상록빌딩",25,37.494106,126.982994,"20505",1,0,13,5,1347.67481726756
"501","방이1동","송파구","1218","방이역 4번출구","서울특별시 송파구 양재대로 지하 1127송파구 방이동 217-2",12,37.508968,127.125839,"15696",0,1,10,3,2661.53618035071
"502","방이1동","송파구","1260","방이동 한양3차아파트 옆","서울특별시 송파구 방이동 225-1방이동 한양3차아파트 옆",8,37.506302,127.121399,"15696",1,0,8,1,2543.98544254918
"503","방이1동","송파구","1248","방이초등학교","서울특별시 송파구 위례성대로 114송파구 방이동 75",20,37.513962,127.121674,"15696",1,0,17,7,1995.3922729526
"504","방학1동","도봉구","1706","기업은행 앞","서울특별시 도봉구 도봉로 683방학동 726-92",10,37.665665,127.042671,"30536",0,0,2,4,13569.2117661734
"505","방학1동","도봉구","1732","우리은행 앞","서울특별시 도봉구 도봉로 707우리은행 앞",10,37.667599,127.042999,"30536",0,1,1,3,13786.3426633494
"506","방학1동","도봉구","1733","방학사거리 (봄마당 앞)","서울특별시 도봉구 방학로 102방학사거리 (봄마당 앞)",12,37.662979,127.041939,"30536",0,0,3,5,13265.1667278852
"507","방학1동","도봉구","1705","도봉구청 정문앞","서울특별시 도봉구 마들로 656방학동 720",8,37.669224,127.046516,"30536",1,0,2,4,13809.585098058
"508","방학1동","도봉구","1720","도봉구청 옆(중랑천변)","서울특별시 도봉구 마들로 656도봉구청 옆(중랑천변)",27,37.668671,127.047981,"30536",0,0,2,2,13687.9281757873
"509","방학3동","도봉구","1723","방학동학마을도서관","서울특별시 도봉구 시루봉로 128방학동학마을도서관",10,37.662079,127.027718,"29466",2,0,1,3,13097.0654304566
"510","방화1동","강서구","1149","신방화역환승주차장","서울특별시 강서구 마곡서1로 111-12신방화역환승주차장",13,37.567284,126.818275,"41615",2,1,2,2,1966.30080026084
"511","방화1동","강서구","1163","방화동강서기동대앞","서울특별시 강서구 방화대로34길 65방화동 강서기동대앞",10,37.570499,126.820084,"41615",2,0,2,2,1603.59670720132
"512","방화1동","강서구","1106","신방화사거리","서울특별시 강서구 방화대로 342신방화 사거리",10,37.573032,126.816452,"41615",0,0,2,2,1355.14774319378
"513","방화1동","강서구","1102","방화사거리 마을버스 버스정류장","서울특별시 강서구 양천로17길 6강서구 방화동 769-23",10,37.573643,126.811806,"41615",0,0,2,3,1440.59441075695
"514","방화1동","강서구","1165","마곡중학교 후문","서울특별시 강서구 마곡중앙5로 58마곡중학교 후문",20,37.568447,126.821648,"41615",1,0,1,1,1838.72134050701
"515","방화1동","강서구","1162","공항초등학교건너편","서울특별시 강서구 마곡서1로 68공항초등학교건너편",10,37.562679,126.820473,"41615",1,0,1,1,2423.59364997193
"516","방화1동","강서구","1111","마곡엠밸리6_7단지 마곡중학교","서울특별시 강서구 마곡중앙5로 58강서구 마곡동 743-3",15,37.566982,126.8218,"41615",1,0,1,1,2002.35367348862
"517","방화2동","강서구","1101","개화동상사마을종점 버스정류장","서울특별시 강서구 개화동로5길 3-8강서구 개화동 424-2",10,37.581612,126.798599,"23991",0,0,0,3,1350.098783423
"518","방화2동","강서구","1178","개화산역 2번 출구","서울특별시 강서구 양천로 22개화산역 2번 출구",10,37.572472,126.806168,"23991",1,1,2,2,1822.55520798882
"519","방화2동","강서구","1108","공항시장역 1번출구","서울특별시 강서구 방화동로 지하 30강서구 방화동 612-249",8,37.56356,126.81015,"23991",1,1,4,2,2525.46383629687
"520","방화3동","강서구","1105","방화근린공원","서울특별시 강서구 금낭화로 176강서구 방화동 855",10,37.581623,126.812653,"25005",2,0,0,10,687.519050474233
"521","방화3동","강서구","1103","방화역 4번출구앞","서울특별시 강서구 금낭화로 135강서구 방화동 829-8",10,37.577221,126.812195,"25005",1,1,1,10,1083.68677164862
"522","번1동","강북구","1514","강북구청 사거리 버스정류소 앞","서울특별시 강북구 한천로 1009강북구청 사거리 버스정류소",10,37.638805,127.028358,"19770",0,0,5,1,10506.9230019123
"523","번1동","강북구","1536","번동 두산위브 101동 옆","서울특별시 번동 386-17번동 두산위브 101동 옆",20,37.636261,127.032173,"19770",2,0,5,6,10234.088375429
"524","번2동","강북구","1509","서울북부수도사업소","서울특별시 강북구 한천로 935번동 386-17",10,37.634377,127.035751,"17982",1,0,2,5,10044.7363024929
"525","번2동","강북구","1511","번동 금호어울림아파트102동앞","서울특별시 강북구 오현로31길 85-7번동 656-2",9,37.631123,127.036034,"17982",1,0,2,5,9685.78097914854
"526","번2동","강북구","1510","번동주공5단지 관리사무소 앞","서울특별시 강북구 오현로25마길 27번동 230",10,37.633717,127.035515,"17982",1,0,2,5,9969.85524680239
"527","번3동","강북구","1533","번동 주공3, 4단지 교차로","서울특별시 강북구 번동 254번동 주공3, 4단지 교차로",10,37.629917,127.040916,"19560",1,0,4,8,9598.72080375607
"528","번3동","강북구","1534","북서울 꿈의 숲 동문","서울특별시 강북구 번동 105북서울 꿈의 숲 동문",20,37.619637,127.044533,"19560",0,0,5,4,8518.59409671719
"529","번3동","강북구","1532","번3동 주민센터 교차로","서울특별시 강북구 번동 2-2번3동 주민센터 교차로",10,37.626354,127.047447,"19560",2,0,4,7,9301.62478567056
"530","보라매동","관악구","2173","당곡사거리","서울특별시 관악구 보라매로 3당곡사거리",10,37.48975,126.927467,"25537",1,0,6,5,3026.02746864428
"531","보문동","성북구","1362","보문역6번출구 앞","서울특별시 성북구 보문로 112-2보문역6번출구 앞",10,37.585098,127.019676,"14487",0,2,18,4,4569.55554174156
"532","보문동","성북구","1352","e 편한세상 보문아파트 내","서울특별시 성북구 낙산길 255e 편한세상 보문아파트 내",8,37.583881,127.017097,"14487",1,0,21,8,4472.87208018999
"533","부암동","종로구","447","신영동삼거리","서울특별시 종로구 진흥로 499신영동 삼거리",10,37.603992,126.961945,"11012",1,0,12,2,7330.71923154427
"534","부암동","종로구","446","상명대입구","서울특별시 종로구 홍지문길 1상명대 입구",10,37.600128,126.957832,"11012",1,0,14,2,6805.99828651982
"535","북가좌1동","서대문구","194","증산교 앞","서울특별시 서대문구 불광천길 36증산교 앞",10,37.577316,126.902969,"19059",0,0,7,1,2303.47551564285
"536","북가좌1동","서대문구","165","중앙근린공원","서울특별시 서대문구 북가좌동 470-1모래내 우체국",20,37.575138,126.91394,"19059",0,0,4,0,2664.8555473706
"537","북가좌1동","서대문구","178","증산3교 앞","서울특별시 서대문구 북가좌동 352-9증산3교 앞",10,37.579876,126.906349,"19059",1,0,4,2,2715.72690135186
"538","북가좌1동","서대문구","169","북가좌 삼거리","서울특별시 서대문구 북가좌동 400북가좌 삼거리",15,37.573002,126.907799,"19059",1,0,4,1,2142.15551613756
"539","북가좌1동","서대문구","177","북가좌 초등학교","서울특별시 서대문구 거북골로19길 20북가좌 초등학교",8,37.577675,126.909805,"19059",2,0,3,0,2674.50737226521
"540","북가좌1동","서대문구","164","북가좌1동 주민센터","서울특별시 서대문구 북가좌동 477-1북가좌1동 주민센터 ",10,37.574478,126.910049,"19059",2,0,2,1,2391.42982322852
"541","북가좌2동","서대문구","191","정명학원","서울특별시 서대문구 응암로 66정명학원",10,37.578892,126.910736,"33399",0,0,3,0,2832.93397636851
"542","북가좌2동","서대문구","131","증산2교","서울특별시 서대문구 증가로 264북가좌동354-4",23,37.584171,126.911102,"33399",0,1,2,3,3348.06873527388
"543","북가좌2동","서대문구","167","연가초등학교 옆","서울특별시 서대문구 북가좌동 70-119연가초등학교 옆",15,37.57946,126.91713,"33399",2,0,3,1,3213.48190804561
"544","북가좌2동","서대문구","133","해담는다리","서울특별시 서대문구 불광천길 150345-27",15,37.582031,126.908997,"33399",0,1,3,3,3049.92362516746
"545","북아현동","서대문구","160","북아현동 가구거리","서울특별시 서대문구 북아현동 251-78아현동 가구거리",20,37.557549,126.959381,"9710",1,0,12,2,2636.47345968964
"546","북아현동","서대문구","3100","북성초교","서울특별시 서대문구 신촌로 235-1북성초교",8,37.557396,126.952164,"9710",1,0,12,6,2256.58745823492
"547","북아현동","서대문구","3104","e편한세상 신촌4단지 앞","서울특별시 마포구 신촌로 지하 270e편한세상 신촌4단지 앞",13,37.558128,126.956207,"9710",5,1,12,5,2523.82707136929
"548","불광1동","은평구","964","북한산힐스테이트 7차아파트","서울특별시 은평구 통일로 796북한산힐스테이트 7차아파트",10,37.616112,126.925041,"40433",3,0,4,3,6875.18956183251
"549","불광1동","은평구","963","대호프라자아파트","서울특별시 은평구 불광로 90대호프라자아파트",13,37.614429,126.932579,"40433",1,0,6,2,7123.26940537749
"550","불광1동","은평구","927","연신내역 3번출구 인근","서울특별시 은평구 불광동 304-5연신내역 3번출구 인근",10,37.617855,126.922523,"40433",0,2,3,2,6917.42956253289
"551","불광1동","은평구","926","불광역 8번출구","서울특별시 은평구 불광동 276-6불광역 8번출구",8,37.611179,126.929665,"40433",1,2,8,2,6680.67350108957
"552","불광1동","은평구","961","불광역 9번 출구","서울특별시 은평구 통일로 732불광역 9번 출구",10,37.61097,126.92981,"40433",1,2,8,2,6670.96850352864
"553","불광1동","은평구","946","독바위역","서울특별시 불광로 129독바위역 ",10,37.618439,126.932884,"40433",1,1,3,3,7489.83235217214
"554","불광1동","은평구","925","불광역 2번출구","서울특별시 은평구 불광동 285-43불광역 2번출구",8,37.609566,126.930977,"40433",0,1,7,1,6617.79155713916
"555","불광1동","은평구","923","국민은행 연서지점","서울특별시 은평구 불광동 355국민은행 연서지점",10,37.620949,126.925636,"40433",1,0,3,3,7354.89369128076
"556","불광2동","은평구","947","연신내 선일하이츠빌 정류소","서울특별시 불광동 484-165연신내 선일하이츠빌 정류소",10,37.622669,126.919991,"27793",0,0,1,2,7271.35042994401
"557","불광2동","은평구","952","서울연신중학교","서울특별시 불광동 400-4번지서울연신중학교",10,37.62265,126.925247,"27793",2,0,4,3,7498.16519822438
"558","불광2동","은평구","949","연신내역 1번 출구","서울특별시 불광동 487-2연신내역 1번 출구 ",7,37.619781,126.920807,"27793",0,2,1,2,7024.47709624834
"559","불광2동","은평구","953","서울연신초등학교","서울특별시 불광동 73-1번지 서울연신초등학교",10,37.625778,126.928818,"27793",1,0,2,3,7959.49432888828
"560","사근동","성동구","525","한양대병원사거리","서울특별시 성동구 행당동 20-2한양대병원사거리",20,37.558052,127.040352,"15098",0,0,10,6,1936.64742702874
"561","사근동","성동구","537","한양대후문역 부근","서울특별시 성동구 행당동 10한양대후문역 부근 (양키캔들 앞)",10,37.560356,127.041397,"15098",3,0,11,5,2196.57130736041
"562","사당1동","동작구","2033","사당동 아르테스 웨딩앞","서울특별시 동작구 동작대로 지하 3동작구 사당동 1112",10,37.481491,126.981583,"23405",1,0,11,1,2750.15309386998
"563","사당2동","동작구","2032","이수역 11번출구쪽","서울특별시 동작구 사당로 지하 310동작구 사당동 144-4",10,37.485508,126.981621,"29424",0,2,10,1,2302.99506995431
"564","사당2동","동작구","2036","정금마을 마을버스정류장","서울특별시 서초구 동작대로 198동작구 동작동 66-29",20,37.494705,126.982391,"29424",1,0,11,5,1278.99895094105
"565","사당2동","동작구","2038","동작역 7번출구","서울특별시 동작구 현충로 지하 220동작구 동작동 203-5",10,37.503181,126.976089,"29424",0,0,2,2,629.159067913202
"566","사당2동","동작구","2037","동작역 5번출구 동작주차공원","서울특별시 동작구 현충로 지하 220동작구 동작동 326",20,37.503189,126.97715,"29424",0,1,2,2,551.591233350796
"567","사당3동","동작구","2041","사당중학교 버스정류소","서울특별시 동작구 사당로 169동작구 사당동 211-2",10,37.486835,126.968048,"24008",1,0,2,2,2487.48574068744
"568","사당3동","동작구","2048","삼일초등학교 인근","서울특별시 동작구 사당로23나길 27사당동 708-566",10,37.488453,126.974213,"24008",1,0,7,3,2094.5208860308
"569","사당3동","동작구","2068","총신대 앞(육교)","서울특별시 동작구 동작대로 지하 3총신대 앞(육교)",12,37.488159,126.966476,"24008",3,0,2,4,2436.88556796575
